dataset,dimension,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,DN_Mean,DN_Spread_Std
1775087997,s3_request_get_operations,0.6606693508741097,0.3754653308167146,10.796501720539508,23,0.3206542186334112,0.02372209167107381,0.8313725490196079,148.0,0.036458333333333336,204,0.20500289598427576,22.0,0.01652892561983471,-0.6018609206660137,-0.28207639569049947,0.9242150135220645,6.0,1.8221574570684453,0.4583333333333333,0.875,0.0981747704246875,0.4764823206040229,897.6306888671224,200.55818283518207
1775087997,s3_request_post_operations,-0.7705398843495468,-0.2914161194767759,8.037309537549435,47,0.10509357190606265,0.0,0.011764705882352941,362.0,0.33333333333333337,305,0.12192416782754584,17.0,0.05263157894736842,0.013712047012732542,-0.30656219392752204,0.8666963221237975,2.0,0.0,0.5,0.125,0.12885438618240236,0.5840303758901422,0.09869409076069076,0.006957144641361067
1775087997,s3_request_put_operations,0.6539406379861674,0.3688975912998331,10.697283599999952,23,0.29101017546602326,0.01667304341585034,0.7980392156862746,148.0,0.036458333333333336,204,0.20571066593549128,22.0,0.01652892561983471,-0.5984329089128306,-0.28207639569049947,0.9221132908264205,6.0,1.8239178011690438,0.4583333333333333,0.875,0.0981747704246875,0.48064360004429346,7.564968984655566,1.6898032499515767
1775087997,s3_request_delete_operations,0.6722517424732137,0.3868633066792011,10.76701739904243,25,0.31127778962735053,0.024371377785454833,0.7588235294117647,146.0,0.036458333333333336,204,0.20293418897169713,24.0,0.01652892561983471,-0.5964740450538688,-0.28207639569049947,0.922255423428703,7.0,1.813144268378005,0.4583333333333333,0.875,0.0981747704246875,0.4794715803546278,3.7807378387202037,0.8467990862849698
1775087997,s3_request_head_operations,0.6694626044941443,0.38404996388630774,10.81047769148156,23,0.32519161826771453,0.026114936002037008,0.8196078431372549,148.0,0.036458333333333336,204,0.201982790009049,22.0,0.01652892561983471,-0.6028403525954946,-0.28207639569049947,0.9237065208164218,6.0,1.829431751711973,0.4583333333333333,0.875,0.0981747704246875,0.4770404010006065,37.805386875612086,8.461433224740269
1775087997,s3_throughput_in_bytes,0.7211999416061361,0.433209088307672,10.695973401389868,23,0.2991976079983518,0.021107835563578092,0.8529411764705882,146.0,0.036458333333333336,204,0.21055570119449427,22.0,0.008264462809917356,-0.5803134182174339,-0.28207639569049947,0.9209241029972868,6.0,1.823994370484365,0.4583333333333333,0.875,0.0981747704246875,0.48164660807420945,654258.7001305913,146586.64045456977
1775087997,s3_throughput_out_bytes,0.706368862105375,0.41856279621310133,10.657894717180856,23,0.31163261956312827,0.023521372713892184,0.8274509803921568,148.0,0.036458333333333336,204,0.2027389479510234,22.0,0.01680672268907563,-0.5925563173359452,-0.28207639569049947,0.9226985112967132,5.0,1.8438273756454124,0.4583333333333333,0.875,0.0981747704246875,0.47991968815700836,16787824.84293176,3752068.3067796407
1775087997,s3_request_get_latency,1.5352692955478278,0.597053121714806,0.9399080234012093,3,8.659037450019644e-06,0.21814853710278548,0.029354207436399216,3.0,0.035177816669921855,294,0.0008308388804022586,1.0,0.5,0.46041055718475077,0.00782013685239491,0.3136039570436645,8.0,1.824654126100797,0.125,0.125,1.018563243156133,1.1290112176055829,0.05478096002806891,0.1327252753395426
1775087997,s3_request_post_latency,0.925298520815556,0.9748071132577167,4.739717295274391,7,0.0527886709718996,0.0,0.03913894324853229,178.0,0.33333333333333337,0,0.8777298018146843,6.0,0.05555555555555555,0.011730205278592365,0.0,0.028739611154643362,2.0,0.0,0.5625,0.8333333333333334,0.23316507975863282,0.17363080644172388,0.009499999999999896,1.0161262585297571e-16
1775087997,s3_request_put_latency,1.3592810651793452,0.2422758973144037,1.2500375123063117,3,3.844681288684297e-06,1.143926834266548,0.11350293542074363,8.0,0.024111880046136104,104,0.015823623092973683,3.0,0.3333333333333333,-0.11436950146627567,-0.2864125122189638,0.38494672320569917,7.0,1.867198386681106,0.125,0.875,0.8344855486098438,1.10842230750835,0.09788778240642644,0.11190637572333409
1775087997,s3_request_delete_latency,1.3084686210656424,0.6551006479701595,3.3500319301397448,7,0.12268083808895269,0.25265733143896574,0.8277886497064579,96.0,0.018518518518518517,7,0.05715414019719238,6.0,0.012658227848101266,-0.1133919843597263,-0.2834799608993157,0.619742687436605,5.0,1.9547568473804988,0.20833333333333334,0.875,0.3681553890925781,0.8564510837307159,0.08028007408510059,0.03073816617944076
1775087997,s3_request_head_latency,1.9106686152310879,0.7653911202102073,0.6210732341861603,1,3.844681288684297e-06,0.3821890832631056,0.08512720156555773,16.0,0.03644957701601939,318,0.004123026486143925,2.0,1.0,-0.09433040078201371,-0.2834799608993157,0.18401637091224937,6.0,1.8601860015080978,0.14583333333333334,0.8541666666666666,1.601475942552715,1.1637074947971282,0.04146226312642985,0.1091438542566673
1775087997,store1-balance_balanced_tasks,3.1432867121887345,1.5546264217796262,0.6313877729467218,2,9.812677621174299e-07,0.0,0.00791295746785361,2.0,0.32678094537404734,318,0.00857899970544376,2.0,1.0,0.09683794466403173,0.000988142292490224,0.19727601977848105,2.0,0.05165921979714749,0.125,0.125,1.570796326795,1.1568018408821112,0.003535748243302591,0.10388910769431903
1775087997,store2-balance_balanced_tasks,2.422102033287814,1.1885771479936533,0.6308435573209301,48,3.8903151627128456e-06,0.0,0.005905511811023622,2.0,0.32843532353731375,318,0.005867902663664056,40.0,1.0,-0.5899705014749262,0.001966568338249708,0.19562911724490298,2.0,0.04028774264072361,0.875,0.8541666666666666,1.576932249946543,1.1575778027536372,0.007338615267772227,0.16326995992497742
1775087997,store3-balance_balanced_tasks,3.131409104382086,1.5491765810992277,0.6314292219117017,54,9.990011655835578e-07,0.0,0.005988023952095809,2.0,0.32836721766048743,298,0.009335749029627687,40.0,1.0,0.07776669990029905,0.001994017946161497,0.1971397687173552,2.0,0.040767311299232806,0.14583333333333334,0.125,1.570796326795,1.1570652954626592,0.003448103467375651,0.10431115374721364
1775087997,store1-balance_scanned_tasks,2.5189207686718635,1.2343879585466966,0.6305319459272337,2,8.848961539463522e-06,0.0,0.00791295746785361,2.0,0.32678094537404734,2,0.004233009668750222,3.0,1.0,0.09683794466403173,0.000988142292490224,0.22096084684744016,2.0,0.05165921979714749,0.14583333333333334,0.125,1.6505633277650587,1.1213358870177186,0.09617263175230567,1.9178964285457456
1775087997,store2-balance_scanned_tasks,2.779101733039077,1.3673143141440487,0.6308703312558746,48,3.890315162934015e-06,0.0,0.005905511811023622,2.0,0.32843532353731375,318,0.00557594282969812,40.0,1.0,0.09046214355948878,0.001966568338249708,0.1961536904366359,2.0,0.04028774264072361,0.22916666666666666,0.8541666666666666,1.570796326795,1.1575532629584488,0.07760657088297034,1.745022555036713
1775087997,store3-balance_scanned_tasks,2.768575599828426,1.3629502185838571,0.6309691634112211,54,4.000006672205499e-06,0.0,0.005988023952095809,2.0,0.32836721766048743,0,0.00661299696099739,40.0,1.0,0.07776669990029905,0.001994017946161497,0.19642539975560408,2.0,0.040767311299232806,0.125,0.125,1.570796326795,1.1574866245338746,0.0747955821424615,1.7526724558058047
1775087997,store1-cpu_load_ratio,-0.06997321023438974,-0.9391807137006818,55.14736335851363,77,0.8260103628295309,-0.037879383913399955,0.7452923686818632,156.0,0.0625,136,0.2664394519678302,40.0,0.018779342723004695,-0.13217821782178218,0.4643564356435643,0.9805280810331322,12.0,1.3481362621866497,0.125,0.125,0.006135923151542969,0.2573238012794491,1.5816138613861408,0.3982075610480769
1775087997,store2-cpu_load_ratio,0.33193466318007414,0.03422329585249417,29.787376127492262,104,0.7224672540925994,-0.026154364581990466,0.7844488188976378,256.0,0.04000000000000001,154,0.2874421347666263,40.0,0.046242774566473986,0.5929203539823009,-0.2782694198623402,0.9840931182510708,16.0,1.4541296649439976,0.375,0.6666666666666666,0.030679615757714843,0.24755504205131135,1.809196165191741,0.38690998275942895
1775087997,store3-cpu_load_ratio,-0.6453606486964243,-0.3137852262172838,11.331979503423673,22,0.5817929993505845,-0.11803217303647004,0.8631368631368631,79.0,0.006802721088435373,128,0.17083701200044224,21.0,0.0851063829787234,0.27794411177644707,-0.1227544910179641,0.9584202092228591,12.0,1.4938997495735098,0.4166666666666667,0.4791666666666667,0.08590292412160157,0.3915646902863818,1.244214071856287,0.2128098019823502
1775087997,store1-cpu_usage_ratio,0.6578996015721401,0.22348745246033586,10.987613040306222,21,0.5767526025426661,-0.3045207990877061,0.8405940594059406,156.0,0.052083333333333336,27,0.11533572089075884,20.0,0.008264462809917356,-0.33926805143422356,-0.28090999010880313,0.860016207805102,6.0,1.6359586205697276,0.375,0.125,0.11658253987931641,0.6029169968479093,0.7759947080266111,0.08823705800671051
1775087997,store2-cpu_usage_ratio,0.047412634892497696,0.4467355821053771,10.381763877715306,27,0.11720050254005165,-0.44204349000695164,0.7669616519174042,181.0,0.05555555555555555,194,0.1053971019540496,26.0,0.006578947368421052,0.6954813359528487,-0.2829076620825147,0.8919259105542783,7.0,1.6755215654163726,0.4583333333333333,0.375,0.0981747704246875,0.511502036291981,0.820049743056692,0.09500548719903651
1775087997,store3-cpu_usage_ratio,0.4453787676081493,-0.06942700832902426,6.7962519995403365,14,0.11103126084797661,-0.4496449102116405,0.875249500998004,89.0,0.001666666666666666,164,0.10194005690074172,13.0,0.020833333333333332,-0.6480558325024925,0.43469591226321036,0.8518728633106148,7.0,1.958058244834729,0.375,0.125,0.15339807878857423,0.6140559970891173,0.6956207174367496,0.07969834175226204
1775087997,store1-errors_received,1.8271881797627152,0.8719602026721528,0.7086380779929292,1,0.005118338788080266,-1.706438196581499,0.03560830860534125,11.0,0.2997685185185185,5,0.009654810064662659,4.0,0.047619047619047616,-0.2806324110671937,0.01778656126482203,0.30386084129017993,4.0,0.20086255084600696,0.875,0.875,1.2946797849755665,1.0727838084982784,0.01438314528944649,0.17273363422892793
1775087997,store2-errors_received,2.231147394451486,1.067804778744309,0.6704494262546395,1,3.5151822920739394e-05,-0.7703926280581709,0.19980314960629922,5.0,0.19878220836117913,3,0.00972292651599863,2.0,0.06666666666666667,-0.2782694198623402,0.002949852507374562,0.25073667342332473,3.0,0.7028878968535515,0.8541666666666666,0.875,1.3560390164909961,1.110107459484578,0.025676171459647183,0.26875395420168857
1775087997,store3-errors_received,2.9343301738476475,1.4453060770331052,0.6413884320920865,1,0.007901354758808186,-0.9083308042326228,0.012974051896207584,4.0,0.32344891056210934,3,0.005794031406748587,2.0,0.3333333333333333,0.4297108673978065,-0.004985044865403743,0.3000935296427312,3.0,0.08318550722843526,0.125,0.875,1.4848934026733984,1.0927951505543296,0.0036700228588444706,0.0839476004904229
1775087997,store1-errors_sent,2.831383266568824,1.3939581311944271,0.6455282920594312,48,3.928966902857899e-06,0.8062190131097676,0.004945598417408506,3.0,0.32677449923210145,303,0.005838935423268697,1.0,0.5,-0.6027667984189724,0.0039525691699604515,0.20565046606806087,3.0,0.03640801478122076,0.875,0.125,1.5278448647341993,1.1553265696200001,0.008567855731225298,0.19711171480213144
1775087997,store2-errors_sent,2.2177176741568605,1.0864146839550228,0.6327075319196899,2,3.8903151627128456e-06,0.19765961795873047,0.006889763779527559,3.0,0.3268129869593073,0,0.005925468969791984,3.0,0.5,0.058013765978367715,-0.000983284169124854,0.19853827065361987,3.0,0.04808027255889954,0.22916666666666666,0.875,1.576932249946543,1.1547244761405138,0.011242216759568813,0.2504486735978515
1775087997,store3-errors_sent,3.0550648300888708,1.5065519862118768,0.6544783857837017,2,9.990011655835578e-07,1.336702328517711,0.007984031936127744,3.0,0.3267224698971983,2,0.007294460232781423,1.0,0.5,-0.9002991026919243,0.0,0.2191545415214875,3.0,0.055157721255824924,0.2708333333333333,0.8541666666666666,1.5278448647341993,1.140776371479048,0.002890402126989403,0.06888329476144774
1775087997,store1-latency_received_milliseconds,-0.4540784767253001,0.44164807448220245,15.56854577548285,6,0.06446247123846877,-2.5017684495666512,0.8793273986152325,137.0,0.0625,6,0.031042677218687077,5.0,0.004310344827586207,0.09486166007905128,-0.49505928853754944,0.6731421662889122,7.0,1.7883376996119797,0.875,0.8125,0.11044661672777344,0.7587520676367203,0.5752568724468142,0.2551043224983808
1775087997,store2-latency_received_milliseconds,-0.8716732761408184,-0.014104400799134775,80.60574056251271,15,0.204948118847952,-1.305854215650209,0.8818897637795275,274.0,0.1111111111111111,21,0.03266546423932643,14.0,0.0029850746268656717,0.7045231071779745,-0.2949852507374632,0.724157499587485,8.0,1.6679521566242181,0.125,0.8541666666666666,0.05522330836388672,0.696939790251504,0.690120228967992,0.26656242301851263
1775087997,store3-latency_received_milliseconds,-0.308170679871002,0.18424839064695675,5.763457442806643,9,0.10171173885054341,0.08979410185597426,0.9431137724550899,38.0,0.030612244897959183,10,0.13452429824159762,8.0,0.014492753623188406,0.6321036889332003,0.427716849451645,0.6612062479027494,7.0,2.033299311642578,0.125,0.5,0.23316507975863282,0.8131355676233962,0.3466937543768259,0.10552096914317519
1775087997,store1-latency_sent_milliseconds,2.9727994995031235,1.4499976696518009,0.6374351579169574,2,3.928966902857899e-06,0.1918411622638014,0.024727992087042534,5.0,0.01472535372349116,303,0.005637833405068723,3.0,0.5,-0.6027667984189724,0.01630434782608703,0.2006017441122572,6.0,2.0357520552846013,0.8541666666666666,0.875,1.552388557340371,1.1558024404642424,0.9281496141610449,12.301870995901085
1775087997,store2-latency_sent_milliseconds,2.306164791089612,1.1196824424918759,0.6315314864248723,2,3.8903151627128456e-06,0.0971585543647508,0.00984251968503937,3.0,0.014717602351871372,0,0.005503191749749559,4.0,1.0,0.058013765978367715,0.007866273352999054,0.19670521385629278,6.0,2.061621668981452,0.22916666666666666,0.875,1.576932249946543,1.1562204367950928,1.2381123370473317,17.528658421944023
1775087997,store3-latency_sent_milliseconds,2.9341191975918774,1.3802606176756378,0.6522188065481537,2,9.990011655835578e-07,1.2669545967884897,0.24151696606786427,8.0,0.009715764744629173,2,0.002896355111843172,1.0,0.5,-0.23728813559322037,0.16051844466600207,0.2150979354763611,6.0,2.0865971669666443,0.2708333333333333,0.8541666666666666,1.5339807878857423,1.1436788755312692,0.523305607466756,2.837411555966714
1775087997,store1-memory_usage_ratio,0.32712477839458876,0.016788004287667135,0.7314482123367564,1,0.0782916512982153,0.1717436352459814,0.9653121902874133,16.0,0.07407407407407407,7,0.11323844487722859,5.0,0.003401360544217687,0.47128712871287126,-0.2702970297029703,0.4022703669951572,7.0,2.164847052652521,0.125,0.875,1.2271846303085938,0.9795071537955095,0.9401210403306955,0.007401484686067873
1775087997,store2-memory_usage_ratio,0.28274245379260465,-0.0005597722767178848,0.6641768379517562,1,0.07504451232885093,-0.04744154579547898,0.9596456692913385,17.0,0.04000000000000001,3,0.11983439798450488,2.0,0.005291005291005291,0.5476892822025565,-0.15634218289085544,0.315200306207573,5.0,2.1826790958586804,0.125,0.8541666666666666,1.546252634188828,1.0514217312463074,0.9370457576559221,0.0071624643368910935
1775087997,store3-memory_usage_ratio,-0.7189320638536529,-0.26013801685276716,7.430232038891066,2,0.13852992436087008,0.22184925777057443,0.958041958041958,85.0,0.0625,2,0.11205674656014543,1.0,0.0043859649122807015,0.4720558882235528,-0.8662674650698603,0.6555685447116179,7.0,2.0922921259983616,0.14583333333333334,0.22916666666666666,0.20862138715246095,0.7591315827677813,0.8344595838237928,0.0035914469363122134
1775087997,store1-network_in_bytes,-0.23297903496642802,0.25663482025138773,12.468402366767332,22,0.13546339747495892,0.05257117808056929,0.8594059405940594,87.0,0.036458333333333336,28,0.10624814552383656,21.0,0.008264462809917356,-0.41938674579624136,-0.28288822947576653,0.8263269534607018,8.0,1.792608494872374,0.375,0.8541666666666666,0.0981747704246875,0.6282925910024384,6288815.000042259,1222534.5238385708
1775087997,store2-network_in_bytes,-0.4117671839142707,-0.10288834557413207,11.409485508165945,22,0.4110611454098638,-0.25496952543414797,0.8466076696165191,158.0,0.013333333333333336,29,0.1419356051193957,21.0,0.009900990099009901,-0.6139489194499017,-0.2829076620825147,0.8904758080582001,7.0,1.7824046726756595,0.4583333333333333,0.8541666666666666,0.08590292412160157,0.5095380128080778,6552458.650225975,1363916.9680722477
1775087997,store3-network_in_bytes,-0.19248979246234477,0.2138210678130683,6.9788138126662975,17,0.22628115831861928,-0.28374478899220074,0.8882235528942116,159.0,0.04000000000000001,109,0.12032434659360629,16.0,0.005405405405405406,-0.5663010967098704,0.4336989032901295,0.8303604837710725,8.0,1.8438448356072,0.3958333333333333,0.8541666666666666,0.1595340019401172,0.6353589714498683,6514604.225720881,1093573.384049115
1775087997,store1-network_out_bytes,-0.37324453556932724,0.576490841142081,14.424695726260355,22,0.3493743314641421,-0.22922390653480867,0.8336633663366336,158.0,0.020833333333333336,28,0.13915975634529862,21.0,0.008547008547008548,-0.5415430267062314,-0.28288822947576653,0.8855393025025733,7.0,1.6872646222471661,0.375,0.125,0.0797670009700586,0.5410728286302072,13254647.697302362,2758217.8535880377
1775087997,store2-network_out_bytes,0.6719529752861764,0.14019259534115625,11.52512145596315,22,0.17678152810108194,0.02446403354333464,0.8328416912487709,159.0,0.018518518518518517,29,0.09833383661848304,21.0,0.006369426751592357,0.49607072691552057,-0.2829076620825147,0.8436108340171987,6.0,1.76031852472601,0.4375,0.8541666666666666,0.0981747704246875,0.5683606717012281,11881770.905082984,2546616.7367487215
1775087997,store3-network_out_bytes,0.8680727922489524,0.5089985510129988,7.653302496335553,17,0.299786029270634,-0.27803100507587725,0.8782435129740519,87.0,0.0625,109,0.12118430233762885,16.0,0.004975124378109453,-0.5782652043868395,0.4336989032901295,0.8494271513729005,8.0,1.7722303339033836,0.375,0.875,0.14112623248548828,0.606068665600442,11761454.078696873,2070716.9970434809
1775087997,store1-operations_received,0.49582107712678836,0.07313826548297264,7.857581332245607,21,0.19806456708471284,-0.5662542252379414,0.8239366963402571,158.0,0.0324,29,0.10216222742793589,18.0,0.05,-0.5820158102766799,-0.2865612648221344,0.8444180812333174,5.0,1.815540911432369,0.4166666666666667,0.8541666666666666,0.14112623248548828,0.6262557895588888,1010.8312845005015,166.53232335830793
1775087997,store2-operations_received,0.8999605219344118,0.48470616485179496,10.802742365100176,21,0.3536873413099488,0.07470733611493381,0.7982283464566929,110.0,0.04000000000000001,204,0.14897818121724316,20.0,0.005376344086021506,-0.6293018682399214,-0.2851524090462143,0.9096892260001009,6.0,1.7673613788400488,0.4583333333333333,0.875,0.0981747704246875,0.4800465579942856,1221.4419277770046,231.17642545611017
1775087997,store3-operations_received,0.6180969332352335,0.15117023915713057,6.182318802221897,14,0.19666905239230684,-0.7183706267445135,0.8642714570858283,91.0,0.04000000000000001,104,0.09035893971860072,13.0,0.005376344086021506,-0.5792622133599202,0.43270189431704886,0.8398648107859831,5.0,1.8229084935244648,0.3958333333333333,0.875,0.16566992509166015,0.6313574589689762,1014.1492104976486,146.6797399901862
1775087997,store1-operations_sent,0.2832203390465899,-0.12354560015733257,7.393704235502891,31,0.07159114108178694,0.00653659519017032,0.2571711177052423,32.0,0.005102040816326529,299,0.10343688238375759,22.0,0.041666666666666664,-0.5662055335968379,0.03458498023715406,0.9123949488256048,6.0,2.176982377502542,0.4791666666666667,0.6458333333333334,0.14112623248548828,0.5160392601595644,124.97888955513858,40.53922639705862
1775087997,store2-operations_sent,-0.5950751345652534,-0.10460240320070302,6.688920370134383,15,0.08447757052121166,0.10373918268569488,0.16338582677165353,13.0,0.0031899810964083172,318,0.09856321678830134,10.0,0.5454545454545454,-0.5801376597836775,0.009832841691248873,0.9252493980324492,5.0,2.1782826905600805,0.3333333333333333,0.4166666666666667,0.1595340019401172,0.513773285185422,149.77996858796953,37.25414631134859
1775087997,store3-operations_sent,0.541415990349678,0.16085866241103663,7.098951222478739,19,0.0736011115504234,0.0738119862071278,0.3143712574850299,19.0,0.012987012987012988,70,0.11117551801666196,12.0,0.23076923076923078,-0.5822532402791625,0.005982053838484491,0.9142947150574984,7.0,2.1561919744729408,0.5,0.6458333333333334,0.14726215563703127,0.5199826234881567,123.84604178617948,35.98074691626253
1775087997,store1-rebuild_rebuilt_tasks,1.6200091751925743,0.7293604908424931,0.8234182219666495,2,0.010759387565781143,2.4994055423129944,0.5608308605341247,5.0,0.0532,3,0.02076615630871083,1.0,0.05,-0.28260869565217395,-0.05731225296442688,0.3716666447560756,4.0,1.5902081385881655,0.6666666666666666,0.875,1.2271846303085938,1.012072785043242,0.10080715621117635,0.6250126188339615
1775087997,store2-rebuild_rebuilt_tasks,1.6386224437904129,0.7606953543779388,0.6359747718075105,1,0.01660773233038616,0.13317987050713845,0.3700787401574803,4.0,0.07184038840843573,3,0.011367683017847905,2.0,0.3333333333333333,0.44149459193706986,-0.034414945919370665,0.31878452774285854,3.0,1.1812467488249219,0.20833333333333334,0.875,1.5155730184311134,1.0845427234541316,0.09569823939591081,0.8163168391879492
1775087997,store3-rebuild_rebuilt_tasks,1.9977302584742485,0.9437880782856429,0.625432312009562,1,0.020932259420990168,6.887157188393814e-05,0.38023952095808383,4.0,0.10901749395420735,3,0.005467691619718499,2.0,1.0,0.4356929212362912,-0.030907278165503538,0.3356768995109473,3.0,1.034365315069632,0.125,0.125,1.595340019401172,1.063868106730937,0.06096985452143948,0.5534959975902618
1775087997,store1-rebuild_scanned_tasks,-0.04136324445778594,-0.367086290298105,0.6995073448930311,2,0.018078785304694468,-0.23090019872270254,0.6389713155291791,7.0,0.024007386888273315,9,0.0794893611504042,1.0,0.038461538461538464,0.6452569169960475,-0.04545454545454547,0.23869569401888457,5.0,1.9235003248411076,0.8541666666666666,0.5416666666666666,1.3130875544301954,1.1177768539169706,5.495027165429181,7.931514312519697
1775087997,store2-rebuild_scanned_tasks,-0.23683698871295,-0.5273936539537423,0.6363179058270303,1,0.023120997010930233,0.19573991307870114,0.7765748031496063,10.0,0.00614366729678639,7,0.08018053871451294,2.0,0.09090909090909091,0.5663716814159292,-0.14749262536873153,0.2478315346755946,5.0,2.1281767745325313,0.8541666666666666,0.22916666666666666,1.570796326795,1.1026829897027393,5.7539311836859675,7.0345729424643695
1775087997,store3-rebuild_scanned_tasks,0.1802824001090412,-0.1469658976660766,0.6103773345491263,1,0.008959167358890645,0.059992407586902434,0.4491017964071856,5.0,0.08104350181871785,7,0.05205503400561526,3.0,1.0,0.543369890329013,0.008973080757726848,0.19477183816931629,4.0,1.1644419674967446,0.875,0.16666666666666666,1.7487380981897462,1.1525973305505681,2.9618682327563097,6.245844728457945
1775087997,store1-repair_repaired_tasks,NA,NA,0.0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
1775087997,store2-repair_repaired_tasks,NA,NA,0.0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
1775087997,store3-repair_repaired_tasks,NA,NA,0.0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
1775087997,store1-repair_scanned_tasks,NA,NA,0.0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
1775087997,store2-repair_scanned_tasks,NA,NA,0.0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
1775087997,store3-repair_scanned_tasks,NA,NA,0.0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
1775087997,store1-throughput_received_bytes,0.9067978641789178,-0.27489993115478906,0.7940810517814612,5,1.5747143042238316e-05,-3.607198329127633,0.6132542037586548,86.0,0.02218034851059708,6,0.012362681737014608,2.0,0.3333333333333333,-0.26086956521739135,-0.2855731225296443,0.2679415052737392,6.0,1.8903066353508013,0.125,0.8125,1.1780972450962501,1.1364890794324227,549679.0115785971,340302.8870390812
1775087997,store2-throughput_received_bytes,0.5842767353734951,-0.4568504975441541,0.9629746161315523,8,4.789310525432608e-05,4.520017800528107,0.610236220472441,93.0,0.020408163265306117,48,0.021668887508152258,7.0,0.014084507042253521,-0.8613569321533923,-0.28416912487708945,0.36614088926274474,6.0,1.869370284183032,0.125,0.8541666666666666,0.9387962421860743,1.0754428687709945,669364.3027640603,411291.162902752
1775087997,store3-throughput_received_bytes,0.5790944898169169,-0.6289175250945527,0.7402076199964948,5,9.009040612899208e-06,-4.8181847788811005,0.6966067864271457,86.0,0.018540762785805635,6,0.010593544307700604,2.0,0.3333333333333333,-0.48055832502492524,0.431704885343968,0.2458771610937669,7.0,1.921789856177171,0.875,0.8541666666666666,1.2885438618240235,1.142065413473008,540990.2182835134,265514.22232663014
1775087997,store1-throughput_sent_bytes,-0.15515879216684825,0.20869678037238648,10.950928926333686,22,0.23914286007567154,-0.5862698882361754,0.8684470820969338,158.0,0.03292181069958847,29,0.10439689053359905,21.0,0.009433962264150943,-0.599802371541502,-0.2855731225296443,0.8455732054562644,7.0,1.8419339085650992,0.375,0.8541666666666666,0.11044661672777344,0.6098216380775313,5232148.126552941,983762.8132741303
1775087997,store2-throughput_sent_bytes,0.03976935030026407,0.5210024266713202,11.736187406563692,22,0.1383810255750254,-0.0552527425368426,0.827755905511811,157.0,0.043333333333333335,29,0.14077952005292244,21.0,0.009900990099009901,-0.6032448377581121,-0.2851524090462143,0.8994895793369778,6.0,1.8039416635191015,0.4583333333333333,0.875,0.08590292412160157,0.4865696241950002,6271720.005240822,1299821.402921395
1775087997,store3-throughput_sent_bytes,-0.19935498911626803,0.2174633598240452,6.87940271353786,14,0.19601750515376276,-0.797060985310254,0.8782435129740519,104.0,0.04000000000000001,109,0.09004217733479183,13.0,0.005405405405405406,-0.5942173479561317,0.43270189431704886,0.8352726929563126,7.0,1.8714782830799408,0.3958333333333333,0.875,0.1595340019401172,0.6311885519377872,5250913.271336062,858671.9872335842
1775087997,store1-g1disk01-disk_io_time_seconds,0.5699340523511128,0.8017076216896883,221.42905643340288,32,0.9609119731495902,-0.015905839353527216,0.5069306930693069,271.0,0.16666666666666669,63,0.35708743724147746,30.0,0.011204481792717087,0.5202769535113749,-0.655786350148368,0.9879147328492904,16.0,1.2812617145058993,0.14583333333333334,0.7291666666666666,0.006135923151542969,0.20802714589789295,0.03602752392878343,0.02019771414557433
1775087997,store1-g1disk02-disk_io_time_seconds,0.5235636147265769,1.2040801624221307,219.3332233200465,32,1.0212198906835892,-0.016467468909003233,0.5227722772277228,271.0,0.16666666666666669,62,0.3529533144523066,29.0,0.008403361344537815,0.5707220573689415,-0.652324431256182,0.987930144834895,15.0,1.2682274257525914,0.14583333333333334,0.75,0.006135923151542969,0.1978421444242304,0.036054881778437145,0.020296673456027765
1775087997,store1-g2disk01-disk_io_time_seconds,0.619161532993451,0.8486352965171347,212.56933461065842,30,0.9978783687120991,-0.01671578703709136,0.4910891089108911,271.0,0.16666666666666669,61,0.34230562595986463,26.0,0.008174386920980926,0.7962413452027695,-0.6617210682492581,0.9878848187176177,18.0,1.2823008505551001,0.14583333333333334,0.7083333333333334,0.006135923151542969,0.19842608384023983,0.036610653387734934,0.021164365700999846
